<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.BR-3.23,1,20230118,165500,89.9200000,89.9400000,89.9200000,89.9400000,2
SPFB.BR-3.23,1,20230118,165700,89.9000000,89.9000000,89.8600000,89.8600000,6
SPFB.BR-3.23,1,20230118,165800,89.8600000,89.8600000,89.8100000,89.8100000,7
SPFB.BR-3.23,1,20230118,165900,89.8100000,89.8100000,89.8100000,89.8100000,3
SPFB.BR-3.23,1,20230118,170000,89.8000000,89.8400000,89.8000000,89.8000000,7
SPFB.BR-3.23,1,20230118,170100,89.8200000,89.8200000,89.7600000,89.7600000,7
SPFB.BR-3.23,1,20230118,170200,89.7500000,89.7600000,89.7400000,89.7600000,3
SPFB.BR-3.23,1,20230118,170300,89.8600000,89.8900000,89.8600000,89.8900000,3
SPFB.BR-3.23,1,20230118,170400,89.9400000,89.9400000,89.9400000,89.9400000,1
SPFB.BR-3.23,1,20230118,170800,90.0500000,90.0900000,90.0500000,90.0600000,13
SPFB.BR-3.23,1,20230118,171000,90.0500000,90.0900000,90.0500000,90.0900000,3
SPFB.BR-3.23,1,20230118,171100,89.9900000,89.9900000,89.9900000,89.9900000,1
SPFB.BR-3.23,1,20230118,171200,90.0700000,90.1000000,90.0500000,90.1000000,12
SPFB.BR-3.23,1,20230118,171300,90.0700000,90.0900000,90.0700000,90.0900000,3
SPFB.BR-3.23,1,20230118,171400,90.1000000,90.2000000,90.1000000,90.2000000,9
SPFB.BR-3.23,1,20230118,171500,90.2500000,90.3100000,90.2500000,90.3100000,19
SPFB.BR-3.23,1,20230118,171600,90.3100000,90.3100000,90.3000000,90.3000000,14
SPFB.BR-3.23,1,20230118,171700,90.2600000,90.4200000,90.2600000,90.4200000,31
SPFB.BR-3.23,1,20230118,171800,90.4000000,90.4600000,90.4000000,90.4300000,18
SPFB.BR-3.23,1,20230118,171900,90.4300000,90.4300000,90.4100000,90.4200000,11
SPFB.BR-3.23,1,20230118,172000,90.4200000,90.4200000,90.4200000,90.4200000,3
SPFB.BR-3.23,1,20230118,172100,90.4600000,90.5500000,90.4300000,90.5400000,68
SPFB.BR-3.23,1,20230118,172200,90.5500000,90.5700000,90.4700000,90.4700000,50
SPFB.BR-3.23,1,20230118,172300,90.4100000,90.4100000,90.4000000,90.4000000,3
SPFB.BR-3.23,1,20230118,172400,90.4000000,90.4300000,90.4000000,90.4200000,12
SPFB.BR-3.23,1,20230118,172500,90.4500000,90.4500000,90.4100000,90.4500000,3
SPFB.BR-3.23,1,20230118,172600,90.4600000,90.4600000,90.4200000,90.4200000,2
SPFB.BR-3.23,1,20230118,172700,90.4200000,90.4200000,90.4200000,90.4200000,10
SPFB.BR-3.23,1,20230118,172800,90.4200000,90.4200000,90.4200000,90.4200000,1
SPFB.BR-3.23,1,20230118,172900,90.4100000,90.4700000,90.4100000,90.4700000,4
SPFB.BR-3.23,1,20230118,173000,90.4600000,90.4600000,90.4600000,90.4600000,1
SPFB.BR-3.23,1,20230118,173100,90.4500000,90.4600000,90.4500000,90.4600000,8
SPFB.BR-3.23,1,20230118,173200,90.4100000,90.4100000,90.4100000,90.4100000,2
SPFB.BR-3.23,1,20230118,173300,90.3800000,90.3800000,90.3800000,90.3800000,2
SPFB.BR-3.23,1,20230118,173500,90.3700000,90.4200000,90.3600000,90.3600000,20
SPFB.BR-3.23,1,20230118,173600,90.4100000,90.4400000,90.4100000,90.4400000,3
SPFB.BR-3.23,1,20230118,173700,90.4400000,90.4400000,90.4000000,90.4000000,12
SPFB.BR-3.23,1,20230118,173800,90.4500000,90.5000000,90.4500000,90.5000000,2
SPFB.BR-3.23,1,20230118,173900,90.5100000,90.5100000,90.5100000,90.5100000,1
SPFB.BR-3.23,1,20230118,174000,90.4500000,90.4500000,90.4100000,90.4100000,3
SPFB.BR-3.23,1,20230118,174100,90.4000000,90.4000000,90.4000000,90.4000000,1
SPFB.BR-3.23,1,20230118,174200,90.4700000,90.4700000,90.4700000,90.4700000,2
SPFB.BR-3.23,1,20230118,174400,90.4100000,90.4400000,90.4000000,90.4400000,5
SPFB.BR-3.23,1,20230118,174500,90.4700000,90.4700000,90.4700000,90.4700000,1
SPFB.BR-3.23,1,20230118,174600,90.4900000,90.4900000,90.4900000,90.4900000,2
SPFB.BR-3.23,1,20230118,174900,90.3800000,90.3800000,90.3800000,90.3800000,5
SPFB.BR-3.23,1,20230118,175000,90.4000000,90.4000000,90.3600000,90.3600000,21
SPFB.BR-3.23,1,20230118,175200,90.3600000,90.3600000,90.3000000,90.3100000,6
SPFB.BR-3.23,1,20230118,175500,90.3100000,90.3400000,90.3100000,90.3400000,7
SPFB.BR-3.23,1,20230118,175600,90.4500000,90.4500000,90.4400000,90.4400000,10
SPFB.BR-3.23,1,20230118,175700,90.5000000,90.5200000,90.4600000,90.4600000,14
SPFB.BR-3.23,1,20230118,175900,90.4900000,90.4900000,90.4900000,90.4900000,3
SPFB.BR-3.23,1,20230118,180000,90.5100000,90.5100000,90.5000000,90.5100000,5
SPFB.BR-3.23,1,20230118,180200,90.4000000,90.4000000,90.4000000,90.4000000,2
SPFB.BR-3.23,1,20230118,180300,90.4200000,90.5000000,90.4200000,90.5000000,16
SPFB.BR-3.23,1,20230118,180400,90.4600000,90.4600000,90.4500000,90.4500000,6
SPFB.BR-3.23,1,20230118,180500,90.4600000,90.4600000,90.4600000,90.4600000,1
SPFB.BR-3.23,1,20230118,180600,90.4500000,90.4700000,90.4200000,90.4700000,22
SPFB.BR-3.23,1,20230118,180700,90.5000000,90.5100000,90.5000000,90.5100000,5
SPFB.BR-3.23,1,20230118,180800,90.5100000,90.5500000,90.5100000,90.5400000,34
SPFB.BR-3.23,1,20230118,180900,90.5100000,90.5100000,90.5100000,90.5100000,1
SPFB.BR-3.23,1,20230118,181000,90.4500000,90.4800000,90.4500000,90.4800000,6
SPFB.BR-3.23,1,20230118,181100,90.4500000,90.4500000,90.4500000,90.4500000,3
SPFB.BR-3.23,1,20230118,181200,90.4700000,90.4800000,90.4500000,90.4800000,7
SPFB.BR-3.23,1,20230118,181300,90.4400000,90.4400000,90.4400000,90.4400000,10
SPFB.BR-3.23,1,20230118,181400,90.4800000,90.5000000,90.4800000,90.5000000,5
SPFB.BR-3.23,1,20230118,181500,90.4600000,90.4600000,90.4400000,90.4400000,7
SPFB.BR-3.23,1,20230118,181700,90.4700000,90.4700000,90.4600000,90.4600000,5
SPFB.BR-3.23,1,20230118,181800,90.4800000,90.5000000,90.4700000,90.5000000,13
SPFB.BR-3.23,1,20230118,181900,90.4600000,90.4900000,90.4500000,90.4900000,10
SPFB.BR-3.23,1,20230118,182000,90.4900000,90.5900000,90.4900000,90.5300000,43
SPFB.BR-3.23,1,20230118,182100,90.5500000,90.5500000,90.5000000,90.5000000,13
SPFB.BR-3.23,1,20230118,182200,90.4900000,90.4900000,90.4900000,90.4900000,4
SPFB.BR-3.23,1,20230118,182300,90.5000000,90.5000000,90.4700000,90.4700000,4
SPFB.BR-3.23,1,20230118,182400,90.5000000,90.5000000,90.5000000,90.5000000,1
SPFB.BR-3.23,1,20230118,182500,90.5800000,90.7100000,90.5800000,90.6700000,43
SPFB.BR-3.23,1,20230118,182600,90.6600000,90.6600000,90.6600000,90.6600000,1
SPFB.BR-3.23,1,20230118,182700,90.6800000,90.7200000,90.6500000,90.6700000,5
SPFB.BR-3.23,1,20230118,182800,90.6500000,90.6900000,90.6400000,90.6800000,19
SPFB.BR-3.23,1,20230118,182900,90.6700000,90.6700000,90.6200000,90.6600000,5
SPFB.BR-3.23,1,20230118,183000,90.6500000,90.7100000,90.6500000,90.7100000,27
SPFB.BR-3.23,1,20230118,183100,90.6700000,90.6800000,90.6700000,90.6800000,3
SPFB.BR-3.23,1,20230118,183200,90.6300000,90.6300000,90.6300000,90.6300000,1
SPFB.BR-3.23,1,20230118,183300,90.6200000,90.6200000,90.6200000,90.6200000,1
SPFB.BR-3.23,1,20230118,183400,90.6200000,90.6200000,90.5900000,90.5900000,4
SPFB.BR-3.23,1,20230118,183500,90.5800000,90.5800000,90.5600000,90.5600000,3
SPFB.BR-3.23,1,20230118,183600,90.5500000,90.5800000,90.5500000,90.5800000,2
SPFB.BR-3.23,1,20230118,183700,90.5800000,90.5800000,90.5000000,90.5300000,29
SPFB.BR-3.23,1,20230118,183800,90.5300000,90.5300000,90.4000000,90.4000000,31
SPFB.BR-3.23,1,20230118,183900,90.4100000,90.4100000,90.4000000,90.4000000,10
SPFB.BR-3.23,1,20230118,184000,90.3900000,90.3900000,90.3600000,90.3600000,2
SPFB.BR-3.23,1,20230118,184100,90.4500000,90.4500000,90.4500000,90.4500000,1
SPFB.BR-3.23,1,20230118,184300,90.4500000,90.4500000,90.3000000,90.3000000,14
SPFB.BR-3.23,1,20230118,184500,90.3500000,90.3500000,90.3500000,90.3500000,1
SPFB.BR-3.23,1,20230118,184600,90.3900000,90.4000000,90.3900000,90.4000000,2
SPFB.BR-3.23,1,20230118,184700,90.4100000,90.5400000,90.4100000,90.5400000,20
SPFB.BR-3.23,1,20230118,184800,90.4500000,90.4500000,90.4100000,90.4100000,13
SPFB.BR-3.23,1,20230118,190500,90.4300000,90.4600000,90.4300000,90.4600000,5
SPFB.BR-3.23,1,20230118,190600,90.5300000,90.5600000,90.5300000,90.5600000,8
SPFB.BR-3.23,1,20230118,190700,90.5600000,90.5600000,90.5400000,90.5400000,5
SPFB.BR-3.23,1,20230118,190900,90.5300000,90.5300000,90.5100000,90.5100000,2
SPFB.BR-3.23,1,20230118,191000,90.6000000,90.6600000,90.6000000,90.6400000,6
SPFB.BR-3.23,1,20230118,191100,90.5700000,90.5700000,90.5700000,90.5700000,2
SPFB.BR-3.23,1,20230118,191300,90.6200000,90.6200000,90.6000000,90.6000000,11
SPFB.BR-3.23,1,20230118,191400,90.6500000,90.6500000,90.6500000,90.6500000,2
SPFB.BR-3.23,1,20230118,191500,90.5800000,90.5800000,90.5700000,90.5800000,3
SPFB.BR-3.23,1,20230118,191600,90.5800000,90.6000000,90.5800000,90.6000000,2
SPFB.BR-3.23,1,20230118,191700,90.6200000,90.6200000,90.6200000,90.6200000,10
SPFB.BR-3.23,1,20230118,191800,90.6300000,90.6700000,90.6300000,90.6400000,5
SPFB.BR-3.23,1,20230118,191900,90.6400000,90.6700000,90.6100000,90.6700000,25
SPFB.BR-3.23,1,20230118,192000,90.6000000,90.6000000,90.6000000,90.6000000,1
SPFB.BR-3.23,1,20230118,192200,90.6300000,90.6300000,90.6300000,90.6300000,1
SPFB.BR-3.23,1,20230118,192300,90.6700000,90.6700000,90.6000000,90.6000000,5
SPFB.BR-3.23,1,20230118,192400,90.6400000,90.6400000,90.5600000,90.5600000,9
SPFB.BR-3.23,1,20230118,192500,90.5700000,90.5700000,90.5700000,90.5700000,1
SPFB.BR-3.23,1,20230118,192600,90.5500000,90.5500000,90.5400000,90.5400000,2
SPFB.BR-3.23,1,20230118,192700,90.5000000,90.5000000,90.3600000,90.3800000,11
SPFB.BR-3.23,1,20230118,192800,90.3700000,90.3700000,90.2800000,90.2800000,5
SPFB.BR-3.23,1,20230118,193000,90.3300000,90.3300000,90.3300000,90.3300000,2
SPFB.BR-3.23,1,20230118,193100,90.3200000,90.3400000,90.3200000,90.3400000,2
SPFB.BR-3.23,1,20230118,193200,90.3000000,90.3000000,90.3000000,90.3000000,3
SPFB.BR-3.23,1,20230118,193300,90.3400000,90.3400000,90.3400000,90.3400000,2
SPFB.BR-3.23,1,20230118,193400,90.3000000,90.3000000,90.3000000,90.3000000,2
SPFB.BR-3.23,1,20230118,193500,90.3000000,90.3000000,90.3000000,90.3000000,5
SPFB.BR-3.23,1,20230118,193600,90.3500000,90.3500000,90.3100000,90.3100000,7
SPFB.BR-3.23,1,20230118,193700,90.3500000,90.3800000,90.3500000,90.3700000,10
SPFB.BR-3.23,1,20230118,193800,90.4000000,90.4000000,90.3300000,90.3300000,3
SPFB.BR-3.23,1,20230118,193900,90.3100000,90.3100000,90.3100000,90.3100000,12
SPFB.BR-3.23,1,20230118,194000,90.3200000,90.3400000,90.3200000,90.3400000,6
SPFB.BR-3.23,1,20230118,194100,90.3500000,90.3500000,90.3500000,90.3500000,1
SPFB.BR-3.23,1,20230118,194200,90.3400000,90.3400000,90.3200000,90.3200000,4
SPFB.BR-3.23,1,20230118,194300,90.3200000,90.3200000,90.1600000,90.1600000,28
SPFB.BR-3.23,1,20230118,194400,90.1600000,90.1700000,90.1600000,90.1600000,11
SPFB.BR-3.23,1,20230118,194500,90.1600000,90.1700000,90.1600000,90.1700000,2
SPFB.BR-3.23,1,20230118,194600,90.1700000,90.1700000,90.1700000,90.1700000,1
SPFB.BR-3.23,1,20230118,194700,90.1600000,90.1600000,90.0900000,90.1100000,19
SPFB.BR-3.23,1,20230118,194800,90.1100000,90.1100000,90.0300000,90.0600000,13
SPFB.BR-3.23,1,20230118,195100,90.0900000,90.0900000,90.0900000,90.0900000,1
SPFB.BR-3.23,1,20230118,195200,90.1600000,90.2000000,90.1600000,90.2000000,2
SPFB.BR-3.23,1,20230118,195300,90.3000000,90.3900000,90.2800000,90.3500000,20
SPFB.BR-3.23,1,20230118,195400,90.3900000,90.4300000,90.3200000,90.3800000,14
SPFB.BR-3.23,1,20230118,195500,90.4300000,90.4300000,90.3600000,90.4000000,12
SPFB.BR-3.23,1,20230118,195600,90.3200000,90.3200000,90.3200000,90.3200000,1
SPFB.BR-3.23,1,20230118,195700,90.3700000,90.3700000,90.3700000,90.3700000,2
SPFB.BR-3.23,1,20230118,195800,90.3600000,90.4800000,90.3600000,90.3900000,18
SPFB.BR-3.23,1,20230118,195900,90.4200000,90.4200000,90.2700000,90.2700000,7
SPFB.BR-3.23,1,20230118,200000,90.2700000,90.2700000,90.2700000,90.2700000,1
SPFB.BR-3.23,1,20230118,200100,90.2500000,90.2500000,90.2500000,90.2500000,1
SPFB.BR-3.23,1,20230118,200400,90.1900000,90.1900000,90.1900000,90.1900000,1
SPFB.BR-3.23,1,20230118,200500,90.1800000,90.1900000,90.0900000,90.0900000,18
SPFB.BR-3.23,1,20230118,200600,90.0900000,90.1300000,90.0900000,90.1300000,11
SPFB.BR-3.23,1,20230118,200700,90.1300000,90.1400000,90.1300000,90.1400000,5
SPFB.BR-3.23,1,20230118,200800,90.1400000,90.1400000,90.1400000,90.1400000,5
SPFB.BR-3.23,1,20230118,200900,90.1500000,90.1500000,90.1000000,90.1000000,3
SPFB.BR-3.23,1,20230118,201000,90.1000000,90.1000000,90.0300000,90.0300000,24
SPFB.BR-3.23,1,20230118,201100,90.0600000,90.0700000,90.0600000,90.0700000,9
SPFB.BR-3.23,1,20230118,201200,90.0800000,90.1900000,90.0800000,90.1900000,9
SPFB.BR-3.23,1,20230118,201400,90.0300000,90.0300000,90.0100000,90.0300000,9
SPFB.BR-3.23,1,20230118,201500,90.0100000,90.0300000,90.0100000,90.0100000,3
SPFB.BR-3.23,1,20230118,201600,90.0100000,90.0100000,89.9700000,89.9700000,12
SPFB.BR-3.23,1,20230118,201700,90.0300000,90.0400000,90.0300000,90.0400000,4
SPFB.BR-3.23,1,20230118,201800,90.0200000,90.0200000,90.0200000,90.0200000,1
SPFB.BR-3.23,1,20230118,201900,89.9400000,89.9500000,89.9200000,89.9200000,16
SPFB.BR-3.23,1,20230118,202000,89.9200000,89.9200000,89.9200000,89.9200000,1
SPFB.BR-3.23,1,20230118,202100,90.0000000,90.0000000,89.9100000,89.9100000,4
SPFB.BR-3.23,1,20230118,202200,90.0000000,90.0000000,90.0000000,90.0000000,1
SPFB.BR-3.23,1,20230118,202300,89.9500000,89.9500000,89.9100000,89.9100000,2
SPFB.BR-3.23,1,20230118,202500,89.8700000,89.9100000,89.8700000,89.9100000,5
SPFB.BR-3.23,1,20230118,202800,89.9300000,89.9600000,89.9000000,89.9000000,13
SPFB.BR-3.23,1,20230118,203000,89.9800000,90.0200000,89.9800000,90.0200000,3
SPFB.BR-3.23,1,20230118,203100,90.0100000,90.0100000,90.0000000,90.0000000,2
SPFB.BR-3.23,1,20230118,203200,90.0100000,90.0100000,90.0100000,90.0100000,1
SPFB.BR-3.23,1,20230118,203400,89.9400000,89.9400000,89.9300000,89.9300000,3
SPFB.BR-3.23,1,20230118,203500,89.9100000,89.9400000,89.8800000,89.9300000,9
SPFB.BR-3.23,1,20230118,203800,89.9500000,89.9900000,89.9500000,89.9900000,3
SPFB.BR-3.23,1,20230118,203900,90.0300000,90.0300000,90.0300000,90.0300000,3
SPFB.BR-3.23,1,20230118,204000,89.9800000,89.9800000,89.9800000,89.9800000,1
SPFB.BR-3.23,1,20230118,204100,89.9500000,89.9500000,89.7800000,89.7800000,6
SPFB.BR-3.23,1,20230118,204300,89.7900000,89.7900000,89.7900000,89.7900000,2
SPFB.BR-3.23,1,20230118,204400,89.7800000,89.7800000,89.7800000,89.7800000,1
SPFB.BR-3.23,1,20230118,204500,89.7700000,89.7700000,89.6100000,89.6600000,38
SPFB.BR-3.23,1,20230118,204600,89.7200000,89.7300000,89.7200000,89.7300000,3
SPFB.BR-3.23,1,20230118,204700,89.7200000,89.7300000,89.6600000,89.6600000,14
SPFB.BR-3.23,1,20230118,204800,89.6700000,89.6700000,89.6100000,89.6100000,8
SPFB.BR-3.23,1,20230118,204900,89.6500000,89.6700000,89.6500000,89.6700000,3
SPFB.BR-3.23,1,20230118,205000,89.6500000,89.6900000,89.6500000,89.6900000,5
SPFB.BR-3.23,1,20230118,205100,89.7100000,89.7100000,89.7100000,89.7100000,3
SPFB.BR-3.23,1,20230118,205200,89.6700000,89.6700000,89.5900000,89.6000000,8
SPFB.BR-3.23,1,20230118,205300,89.6000000,89.6000000,89.5400000,89.5400000,30
SPFB.BR-3.23,1,20230118,205400,89.5400000,89.5400000,89.5300000,89.5300000,43
SPFB.BR-3.23,1,20230118,205500,89.5200000,89.5500000,89.5100000,89.5500000,19
SPFB.BR-3.23,1,20230118,205600,89.5000000,89.5000000,89.3700000,89.4500000,89
SPFB.BR-3.23,1,20230118,205700,89.4500000,89.4700000,89.4500000,89.4700000,4
SPFB.BR-3.23,1,20230118,205800,89.5200000,89.5400000,89.5000000,89.5000000,5
SPFB.BR-3.23,1,20230118,205900,89.5300000,89.5600000,89.5300000,89.5600000,13
SPFB.BR-3.23,1,20230118,210000,89.5600000,89.5900000,89.4800000,89.5900000,8
SPFB.BR-3.23,1,20230118,210100,89.6000000,89.6300000,89.6000000,89.6000000,6
SPFB.BR-3.23,1,20230118,210200,89.6300000,89.7100000,89.6300000,89.6500000,6
SPFB.BR-3.23,1,20230118,210300,89.6600000,89.6700000,89.5400000,89.5400000,8
SPFB.BR-3.23,1,20230118,210400,89.5000000,89.5000000,89.3800000,89.4100000,23
SPFB.BR-3.23,1,20230118,210500,89.4400000,89.4400000,89.3000000,89.4100000,61
SPFB.BR-3.23,1,20230118,210600,89.4000000,89.5000000,89.3700000,89.4100000,107
SPFB.BR-3.23,1,20230118,210700,89.4400000,89.4400000,89.4400000,89.4400000,2
SPFB.BR-3.23,1,20230118,210900,89.4100000,89.4400000,89.4100000,89.4400000,9
SPFB.BR-3.23,1,20230118,211000,89.4100000,89.4100000,89.4100000,89.4100000,6
SPFB.BR-3.23,1,20230118,211100,89.4100000,89.4100000,89.4100000,89.4100000,1
SPFB.BR-3.23,1,20230118,211200,89.3900000,89.3900000,89.3900000,89.3900000,6
SPFB.BR-3.23,1,20230118,211300,89.3600000,89.3900000,89.3300000,89.3300000,10
SPFB.BR-3.23,1,20230118,211400,89.3000000,89.3000000,89.1000000,89.1400000,35
SPFB.BR-3.23,1,20230118,211500,89.2000000,89.3400000,89.1200000,89.3400000,29
SPFB.BR-3.23,1,20230118,211600,89.3400000,89.3400000,89.3200000,89.3200000,7
SPFB.BR-3.23,1,20230118,211700,89.3300000,89.3300000,89.3300000,89.3300000,1
SPFB.BR-3.23,1,20230118,211800,89.3100000,89.3100000,89.2900000,89.2900000,7
SPFB.BR-3.23,1,20230118,211900,89.2900000,89.3700000,89.2900000,89.3700000,14
SPFB.BR-3.23,1,20230118,212000,89.3300000,89.3800000,89.3300000,89.3700000,5
SPFB.BR-3.23,1,20230118,212100,89.4600000,89.4800000,89.4600000,89.4800000,6
SPFB.BR-3.23,1,20230118,212200,89.4600000,89.5100000,89.4600000,89.5100000,8
SPFB.BR-3.23,1,20230118,212300,89.4300000,89.5300000,89.4300000,89.4800000,9
SPFB.BR-3.23,1,20230118,212400,89.5000000,89.5500000,89.4700000,89.5500000,22
SPFB.BR-3.23,1,20230118,212500,89.5100000,89.5600000,89.5100000,89.5600000,21
SPFB.BR-3.23,1,20230118,212700,89.5500000,89.5500000,89.4900000,89.4900000,7
SPFB.BR-3.23,1,20230118,212800,89.5700000,89.5700000,89.5700000,89.5700000,1
SPFB.BR-3.23,1,20230118,212900,89.5700000,89.5700000,89.5700000,89.5700000,4
SPFB.BR-3.23,1,20230118,213000,89.5700000,89.5700000,89.5700000,89.5700000,2
SPFB.BR-3.23,1,20230118,213100,89.5900000,89.6700000,89.5900000,89.6700000,13
SPFB.BR-3.23,1,20230118,213200,89.6400000,89.6700000,89.6400000,89.6700000,3
SPFB.BR-3.23,1,20230118,213300,89.6700000,89.7400000,89.6700000,89.7400000,9
SPFB.BR-3.23,1,20230118,213400,89.7500000,89.7500000,89.7100000,89.7100000,7
SPFB.BR-3.23,1,20230118,213500,89.6400000,89.6500000,89.6400000,89.6500000,6
SPFB.BR-3.23,1,20230118,213600,89.7000000,89.7000000,89.7000000,89.7000000,1
SPFB.BR-3.23,1,20230118,213800,89.6600000,89.6600000,89.6600000,89.6600000,2
SPFB.BR-3.23,1,20230118,213900,89.6600000,89.6600000,89.6500000,89.6500000,6
SPFB.BR-3.23,1,20230118,214100,89.5900000,89.5900000,89.5700000,89.5700000,4
SPFB.BR-3.23,1,20230118,214200,89.6200000,89.6200000,89.6200000,89.6200000,1
SPFB.BR-3.23,1,20230118,214300,89.6000000,89.6000000,89.6000000,89.6000000,1
SPFB.BR-3.23,1,20230118,214600,89.6600000,89.6700000,89.6600000,89.6700000,4
SPFB.BR-3.23,1,20230118,214700,89.6700000,89.6800000,89.6700000,89.6800000,3
SPFB.BR-3.23,1,20230118,214800,89.6900000,89.7100000,89.6900000,89.6900000,14
SPFB.BR-3.23,1,20230118,214900,89.7000000,89.7000000,89.6700000,89.6700000,29
SPFB.BR-3.23,1,20230118,215000,89.6700000,89.6900000,89.6700000,89.6900000,12
SPFB.BR-3.23,1,20230118,215100,89.6800000,89.6800000,89.6300000,89.6500000,31
SPFB.BR-3.23,1,20230118,215200,89.6600000,89.6700000,89.5800000,89.5900000,33
SPFB.BR-3.23,1,20230118,215300,89.6000000,89.6000000,89.5800000,89.5800000,14
SPFB.BR-3.23,1,20230118,215400,89.5500000,89.5700000,89.5300000,89.5300000,22
SPFB.BR-3.23,1,20230118,215500,89.4900000,89.4900000,89.4900000,89.4900000,8
SPFB.BR-3.23,1,20230118,215600,89.5500000,89.5500000,89.5500000,89.5500000,1
SPFB.BR-3.23,1,20230118,215700,89.5700000,89.5800000,89.5500000,89.5800000,7
SPFB.BR-3.23,1,20230118,215800,89.6000000,89.6000000,89.5800000,89.5900000,9
SPFB.BR-3.23,1,20230118,215900,89.5500000,89.5500000,89.5500000,89.5500000,2
SPFB.BR-3.23,1,20230118,220000,89.4800000,89.4800000,89.4500000,89.4500000,5
SPFB.BR-3.23,1,20230118,220100,89.5000000,89.5800000,89.5000000,89.5800000,5
SPFB.BR-3.23,1,20230118,220200,89.5500000,89.5800000,89.5300000,89.5300000,5
SPFB.BR-3.23,1,20230118,220300,89.5500000,89.5500000,89.4900000,89.5400000,12
SPFB.BR-3.23,1,20230118,220400,89.5500000,89.6200000,89.5300000,89.5700000,11
SPFB.BR-3.23,1,20230118,220500,89.6100000,89.6100000,89.5500000,89.5500000,12
SPFB.BR-3.23,1,20230118,220600,89.5300000,89.5600000,89.5000000,89.5300000,4
SPFB.BR-3.23,1,20230118,220700,89.5700000,89.5700000,89.4700000,89.5100000,14
SPFB.BR-3.23,1,20230118,220800,89.5000000,89.5100000,89.4600000,89.5100000,7
SPFB.BR-3.23,1,20230118,220900,89.5100000,89.5300000,89.4600000,89.4600000,3
SPFB.BR-3.23,1,20230118,221000,89.5000000,89.5000000,89.4400000,89.4400000,5
SPFB.BR-3.23,1,20230118,221100,89.4500000,89.5000000,89.4400000,89.4500000,36
SPFB.BR-3.23,1,20230118,221200,89.4300000,89.4500000,89.4300000,89.4500000,6
SPFB.BR-3.23,1,20230118,221300,89.4000000,89.4000000,89.3700000,89.3700000,19
SPFB.BR-3.23,1,20230118,221400,89.4300000,89.4500000,89.4100000,89.4100000,12
SPFB.BR-3.23,1,20230118,221500,89.4300000,89.4800000,89.4100000,89.4200000,9
SPFB.BR-3.23,1,20230118,221600,89.3100000,89.3100000,89.2700000,89.2900000,5
SPFB.BR-3.23,1,20230118,221700,89.2900000,89.2900000,89.2300000,89.2400000,20
SPFB.BR-3.23,1,20230118,221800,89.2400000,89.2600000,89.2000000,89.2500000,173
SPFB.BR-3.23,1,20230118,221900,89.2700000,89.3200000,89.2700000,89.3100000,30
SPFB.BR-3.23,1,20230118,222000,89.3000000,89.4900000,89.3000000,89.4500000,34
SPFB.BR-3.23,1,20230118,222100,89.4200000,89.4600000,89.4200000,89.4600000,10
SPFB.BR-3.23,1,20230118,222200,89.4800000,89.4800000,89.4500000,89.4700000,14
SPFB.BR-3.23,1,20230118,222300,89.4400000,89.4400000,89.4400000,89.4400000,1
SPFB.BR-3.23,1,20230118,222400,89.4700000,89.4800000,89.4700000,89.4800000,10
SPFB.BR-3.23,1,20230118,222500,89.4800000,89.5000000,89.4800000,89.5000000,44
SPFB.BR-3.23,1,20230118,222600,89.5100000,89.5100000,89.5100000,89.5100000,1
SPFB.BR-3.23,1,20230118,222700,89.4700000,89.4700000,89.3900000,89.3900000,2
SPFB.BR-3.23,1,20230118,222800,89.4100000,89.4100000,89.3300000,89.3500000,12
SPFB.BR-3.23,1,20230118,222900,89.4800000,89.4800000,89.4800000,89.4800000,1
SPFB.BR-3.23,1,20230118,223000,89.5000000,89.5000000,89.5000000,89.5000000,1
SPFB.BR-3.23,1,20230118,223100,89.4700000,89.4700000,89.4700000,89.4700000,1
SPFB.BR-3.23,1,20230118,223300,89.4200000,89.4400000,89.3900000,89.4400000,7
SPFB.BR-3.23,1,20230118,223400,89.4000000,89.4000000,89.4000000,89.4000000,2
SPFB.BR-3.23,1,20230118,223500,89.3800000,89.3900000,89.3800000,89.3900000,6
SPFB.BR-3.23,1,20230118,223600,89.3700000,89.3700000,89.3100000,89.3500000,7
SPFB.BR-3.23,1,20230118,223700,89.3800000,89.3800000,89.3800000,89.3800000,1
SPFB.BR-3.23,1,20230118,223800,89.3700000,89.4000000,89.3700000,89.4000000,2
SPFB.BR-3.23,1,20230118,223900,89.4400000,89.4500000,89.4400000,89.4500000,2
SPFB.BR-3.23,1,20230118,224000,89.4300000,89.4300000,89.4000000,89.4000000,2
SPFB.BR-3.23,1,20230118,224100,89.4000000,89.4000000,89.3300000,89.3300000,8
SPFB.BR-3.23,1,20230118,224200,89.3300000,89.3300000,89.3300000,89.3300000,2
SPFB.BR-3.23,1,20230118,224600,89.3900000,89.3900000,89.3900000,89.3900000,3
SPFB.BR-3.23,1,20230118,224700,89.3900000,89.4000000,89.3900000,89.4000000,6
SPFB.BR-3.23,1,20230118,224800,89.4100000,89.4100000,89.4100000,89.4100000,1
SPFB.BR-3.23,1,20230118,224900,89.4400000,89.4500000,89.4400000,89.4500000,9
SPFB.BR-3.23,1,20230118,225300,89.4600000,89.4600000,89.4600000,89.4600000,1
